#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,exchange,symbol,timeframe
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-08-31T03:52:13.194Z,109064.91222222222,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-08-31T08:40:23.196Z,108662.794,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-08-31T13:28:33.198Z,108389.92222222223,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-08-31T18:16:43.2Z,108560.794,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-08-31T23:04:53.202Z,108865.48399999998,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-01T03:53:03.204Z,107685.03444444445,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-01T08:41:13.206Z,108028.88200000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-01T13:29:23.208Z,108839.11555555556,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-01T18:17:33.21Z,108714.419,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-01T23:05:43.212Z,108414.933,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-02T03:53:53.214Z,109268.04666666668,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-02T08:42:03.216Z,110135.51000000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-02T13:30:13.218Z,109580.495,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-02T18:18:23.22Z,110684.09,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-02T23:06:33.222Z,110819.76200000002,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-03T03:54:43.224Z,111053.20000000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-03T08:42:53.226Z,110774.39100000002,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-03T13:31:03.228Z,111192.927,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-03T18:19:13.23Z,111803.26666666666,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-03T23:07:23.232Z,111887.977,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-04T03:55:33.234Z,111544.73777777777,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-04T08:43:43.236Z,110561.24299999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-04T13:31:53.238Z,110635.021,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-04T18:20:03.24Z,109537.73888888888,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-04T23:08:13.242Z,110241.89099999997,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-05T03:56:23.244Z,110811.54333333335,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-05T08:44:33.246Z,111813.883,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-05T13:32:43.248Z,112306.031,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-05T18:20:53.25Z,110544.16555555555,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-05T23:09:03.252Z,110878.374,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-06T03:57:13.254Z,110770.51444444444,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-06T08:45:23.256Z,110753.56399999998,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-06T13:33:33.258Z,110729.93299999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-06T18:21:43.26Z,110332.01555555554,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-06T23:09:53.262Z,110088.276,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-07T03:58:03.264Z,110390.21444444444,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-07T08:46:13.266Z,110614.302,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-07T13:34:23.268Z,111068.99299999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-07T18:22:33.27Z,111072.65444444443,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-07T23:10:43.272Z,111091.08200000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-08T03:58:53.274Z,110868.12555555555,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-08T08:47:03.276Z,111087.44099999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-08T13:35:13.278Z,111859.247,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-08T18:23:23.28Z,112257.79666666666,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-08T23:11:33.282Z,112094.37,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-09T03:59:43.284Z,111407.86555555556,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-09T08:47:53.286Z,112348.33300000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-09T13:36:03.288Z,112623.791,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-09T18:24:13.29Z,111111.71555555557,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-09T23:12:23.292Z,111224.589,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-10T04:00:33.294Z,111184.298,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-10T08:48:43.296Z,111771.2311111111,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-10T13:36:53.298Z,112481.26100000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-10T18:25:03.3Z,113616.14333333334,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-10T23:13:13.302Z,113538.13100000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-11T04:01:23.304Z,113836.01599999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-11T08:49:33.306Z,114052.74333333335,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-11T13:37:43.308Z,113790.55899999998,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-11T18:25:53.31Z,114204.28333333335,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-11T23:14:03.312Z,114441.88799999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-12T04:02:13.314Z,115347.98700000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-12T08:50:23.316Z,115202.94444444444,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-12T13:38:33.318Z,114885.225,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-12T18:26:43.32Z,115219.91666666667,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-12T23:14:53.322Z,116021.50200000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-13T04:03:03.324Z,115859.53499999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-13T08:51:13.326Z,115720.32555555555,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-13T13:39:23.328Z,115868.45800000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-13T18:27:33.33Z,115485.22333333333,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-13T23:15:43.332Z,115760.26299999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-14T04:03:53.334Z,115755.535,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-14T08:52:03.336Z,115754.90666666666,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-14T13:40:13.338Z,115752.653,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-14T18:28:23.34Z,115324.87111111109,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-14T23:16:33.342Z,115602.001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-15T04:04:43.344Z,115168.63599999998,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-15T08:52:53.346Z,115832.1411111111,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-15T13:41:03.348Z,114701.78900000002,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-15T18:29:13.35Z,114606.07444444444,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-15T23:17:23.352Z,115182.276,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-16T04:05:33.354Z,115056.67599999998,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-16T08:53:43.356Z,115602.32777777778,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-16T13:41:53.358Z,115290.81300000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-16T18:30:03.36Z,115629.73700000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-16T23:18:13.362Z,116633.80666666667,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-17T04:06:23.364Z,116523.47999999998,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-17T08:54:33.366Z,116763.43555555557,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-17T13:42:43.368Z,116263.81099999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-17T18:30:53.37Z,115384.568,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-17T23:19:03.372Z,115730.24777777778,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-18T04:07:13.374Z,116612.31599999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-18T08:55:23.376Z,117066.97444444442,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-18T13:43:33.378Z,117069.59099999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-18T18:31:43.38Z,117485.339,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-18T23:19:53.382Z,117216.47666666664,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-19T04:08:03.384Z,117014.58,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-19T08:56:13.386Z,116802.55666666667,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-19T13:44:23.388Z,116332.87700000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-19T18:32:33.39Z,115680.553,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-19T23:20:43.392Z,115333.42111111112,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-20T04:08:53.394Z,115502.99399999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-20T08:57:03.396Z,115641.11444444445,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-20T13:45:13.398Z,115766.36399999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-20T18:33:23.4Z,115859.977,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-20T23:21:33.402Z,115725.9011111111,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-21T04:09:43.404Z,115560.68699999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-21T08:57:53.406Z,115581.93222222221,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-21T13:46:03.408Z,115561.87999999998,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-21T18:34:13.41Z,115425.52900000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-21T23:22:23.412Z,115288.77555555555,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-22T04:10:33.414Z,114453.925,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-22T08:58:43.416Z,112987.78333333334,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-22T13:46:53.418Z,112474.86200000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-22T18:35:03.42Z,112554.464,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-22T23:23:13.422Z,112416.55888888887,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-23T04:11:23.424Z,112131.776,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-23T08:59:33.426Z,112688.42111111112,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-23T13:47:43.428Z,112827.37799999998,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-23T18:35:53.43Z,112620.82333333332,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-23T23:24:03.432Z,111908.75,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-24T04:12:13.434Z,112108.10199999998,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-24T09:00:23.436Z,112450.94333333333,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-24T13:48:33.438Z,112890.38375000001,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-24T18:36:43.44Z,113485.62666666668,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-24T23:24:53.442Z,113472.58333333331,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-25T04:13:03.444Z,112894.26299999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-25T09:01:13.446Z,111778.80799999999,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-25T13:49:23.448Z,111506.48555555556,low,prices,binance,BTCUSDT,30m
,,2,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-25T16:45:02.889Z,111276.50833333332,low,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-15T17:37:32.73Z,116987.2575,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-15T22:25:42.732Z,116865.61666666664,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-16T03:13:52.734Z,117644.23700000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-16T08:02:02.736Z,117846.268,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-16T12:50:12.738Z,118860.26999999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-16T17:38:22.74Z,119034.56499999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-16T22:26:32.742Z,119436.87555555557,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-17T03:14:42.744Z,118642.56899999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-17T08:02:52.746Z,118312.19700000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-17T12:51:02.748Z,118338.10666666666,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-17T17:39:12.75Z,118473.79,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-17T22:27:22.752Z,119643.40333333332,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-18T03:15:32.754Z,119870.91899999997,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-18T08:03:42.756Z,120128.906,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-18T12:51:52.758Z,118954.55111111111,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-18T17:40:02.76Z,118181.12700000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-18T22:28:12.762Z,117506.57666666666,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-19T03:16:22.764Z,117921.661,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-19T08:04:32.766Z,118192.25000000003,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-19T12:52:42.768Z,118269.20444444445,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-19T17:40:52.77Z,118041.951,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-19T22:29:02.772Z,117842.10444444444,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-20T03:17:12.774Z,117845.80600000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-20T08:05:22.776Z,117927.94099999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-20T12:53:32.778Z,117963.20888888888,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-20T17:41:42.78Z,118464.393,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-20T22:29:52.782Z,118174.41444444444,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-21T03:18:02.784Z,117415.426,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-21T08:06:12.786Z,118730.60799999998,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-21T12:54:22.788Z,118667.79999999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-21T17:42:32.79Z,118329.177,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-21T22:30:42.792Z,117267.947,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-22T03:18:52.794Z,117366.1311111111,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-22T08:07:02.796Z,117448.25,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-22T12:55:12.798Z,118615.36222222225,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-22T17:43:22.8Z,118836.16700000002,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-22T22:31:32.802Z,119548.798,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-23T03:19:42.804Z,119611.90444444446,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-23T08:07:52.806Z,118668.835,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-23T12:56:02.808Z,118350.68222222221,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-23T17:44:12.81Z,117951.978,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-23T22:32:22.812Z,118175.96500000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-24T03:20:32.814Z,118878.30444444447,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-24T08:08:42.816Z,118097.57900000003,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-24T12:56:52.818Z,118537.37222222223,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-24T17:45:02.82Z,118696.58000000003,open,prices,binance,BTCUSDT,30m
