id,symbol,timeframe,ts,open,high,low,close,volume,source,created_at,updated_at
87817,BTCUSDT,30m,1755903600,116746.1,116815.2,116678.1,116732.5,19.50793546,influx,1758693318000,1758693318000
87816,BTCUSDT,30m,1755901800,116617.8,116766.5,116558.8,116746.1,29.38420149,influx,1758693318000,1758693318000
87815,BTCUSDT,30m,1755900000,117009.3,117033.0,116562.8,116617.9,43.37455835,influx,1758693318000,1758693318000
87814,BTCUSDT,30m,1755898200,116973.6,117157.0,116900.5,117009.3,62.99864439,influx,1758693318000,1758693318000
87813,BTCUSDT,30m,1755896400,117036.7,117050.2,116825.5,116973.6,91.37387212,influx,1758693318000,1758693318000
87812,BTCUSDT,30m,1755894600,117096.3,117096.3,116879.5,117036.6,96.13521511,influx,1758693318000,1758693318000
87811,BTCUSDT,30m,1755892800,116645.9,117103.9,116573.0,117096.2,59.39354755,influx,1758693318000,1758693318000
87810,BTCUSDT,30m,1755891000,116745.0,116774.9,116520.1,116643.3,105.52752866,influx,1758693318000,1758693318000
87809,BTCUSDT,30m,1755889200,116793.2,116898.9,116744.1,116745.0,48.54488436,influx,1758693318000,1758693318000
87808,BTCUSDT,30m,1755887400,116874.8,117121.7,116744.1,116793.3,96.52668458,influx,1758693318000,1758693318000
87807,BTCUSDT,30m,1755885600,116996.0,117399.6,116832.3,116874.7,125.68657626,influx,1758693318000,1758693318000
87806,BTCUSDT,30m,1755883800,116921.7,116996.0,116535.7,116996.0,132.75411782,influx,1758693318000,1758693318000
